system   D            wsystem.c:583  maybe_parent_dir                 [   0.00080] Also searching C:\Users\Aleksandra\Desktop\OLKA\snake-gra\Project3\
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.04898] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.04900] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.04902] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.04904] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.04907] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.04909] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.04911] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.04914] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.04916] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.04947] added dtor for object 0863D440, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.05064] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.05080] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.05323] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.05329] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05464] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05467] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05469] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05471] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05472] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05474] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05476] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05477] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05479] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.05480] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.05482] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.05484] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.05485] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.05512] added dtor for object 0863EA40, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.05582] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.05585] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.05791] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.05796] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05948] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05951] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05953] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05955] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05956] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05958] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05960] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05961] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.05963] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.05964] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.05966] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.05968] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.05969] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.05995] added dtor for object 0863D740, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.06062] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.06065] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.06293] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.06298] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06449] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06453] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06455] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06456] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06458] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06460] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06461] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06463] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.06464] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.06466] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.06467] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.06469] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.06471] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.06497] added dtor for object 0863DF40, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.06564] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.06568] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.06870] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.06878] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07014] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07020] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07022] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07024] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07025] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07027] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07029] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07030] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07032] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.07033] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.07035] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.07037] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.07038] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.07064] added dtor for object 0863EE40, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.07132] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.07135] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.07368] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.07376] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07495] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07499] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07500] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07502] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07503] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07505] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07507] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07508] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07510] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.07511] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.07514] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.07516] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.07517] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.07545] added dtor for object 0863D340, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.07614] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.07617] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.07870] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.07876] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.07997] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08000] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08002] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08004] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08005] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08007] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08008] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08010] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08012] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.08013] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.08015] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.08017] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.08019] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.08045] added dtor for object 0863D840, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.08110] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.08113] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.08350] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.08362] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08601] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08604] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08606] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08608] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08610] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08611] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08613] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08614] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.08617] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.08618] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.08620] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.08622] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.08624] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.08656] added dtor for object 0863DC40, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.08720] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.08723] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.08950] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.08956] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09092] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09096] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09098] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09100] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09102] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09103] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09105] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09106] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.09108] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.09110] Alpha doesn't match
